longitude,latitude,objectid,inckey,coldetkey,reportno,status,addrtype,intkey,location,exceptrsncode,exceptrsndesc,severitycode,severitydesc,collisiontype,personcount,pedcount,pedcylcount,vehcount,injuries,fatalities,incdate,incdttm,junctiontype,sdot_colcode,sdot_coldesc,inattentionind,underinfl,weather,roadcond,lightcond,pedrownotgrnt,sdotcolnum,speeding,st_colcode,st_coldesc,seglanekey,crosswalkkey,hitparkedcar,seriousinjuries
-122.302523581896,47.6196876683795,198432,283380,284260,E790077,Matched,Block,,23RD AVE E BETWEEN E MADISON ST AND E JOHN ST, ,,1,Property Damage Only Collision,Head On,3,0,0,2,0,0,2018-03-22 00:00:00+00,3/22/2018 8:37:00 PM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",True,False,Overcast,Wet,Dark - Street Lights On,,,,30.0,From opposite direction - all others,0,0,False,0
-122.333756830497,47.6086925967336,198434,282197,283057,E787111,Matched,Intersection,29930.0,5TH AVE AND UNIVERSITY ST, ,,2,Injury Collision,Angles,4,0,0,2,1,0,2018-04-09 00:00:00+00,4/9/2018 6:23:00 AM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Daylight,,,,10.0,Entering at angle,0,0,False,0
-122.314097287387,47.7339644908698,198435,280762,281642,E771268,Matched,Block,,NE 145TH ST BETWEEN 12TH AVE NE AND 15TH AVE NE, ,,1,Property Damage Only Collision,Rear Ended,3,0,0,2,0,0,2018-02-13 00:00:00+00,2/13/2018 12:23:00 PM,Mid-Block (but intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",True,False,Clear or Partly Cloudy,Dry,Daylight,,,,14.0,From same direction - both going straight - one stopped - rear-end,0,0,False,0
-122.318150169973,47.6146730441204,198436,280761,281641,3702371,Matched,Block,,11TH AVE BETWEEN E PIKE ST AND E PINE ST, ,,1,Property Damage Only Collision,Parked Car,3,0,0,2,0,0,2018-04-08 00:00:00+00,4/8/2018 2:20:00 AM,Mid-Block (but intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,True,Raining,Wet,Dark - Street Lights On,,,,20.0,One car leaving parked position,0,0,False,0
-122.360667908705,47.6931516810214,198437,281550,282410,E785004,Matched,Block,,3RD AVE NW BETWEEN NW 88TH ST AND NW 89TH ST, ,,1,Property Damage Only Collision,Rear Ended,5,0,0,2,0,0,2018-04-02 00:00:00+00,4/2/2018 8:44:00 AM,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Clear or Partly Cloudy,Dry,Daylight,,,,14.0,From same direction - both going straight - one stopped - rear-end,0,0,False,0
-122.349524120821,47.6254303445252,198438,280760,281640,3644340,Matched,Block,,ROY ST BETWEEN NOB HILL AVE N AND 4TH AVE N, ,,1,Property Damage Only Collision,Left Turn,2,0,0,2,0,0,2018-04-07 00:00:00+00,4/7/2018 9:25:00 PM,Driveway Junction,11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,True,Raining,Wet,Dark - Street Lights On,,,,15.0,From same direction - one left turn - one straight,0,0,False,0
-122.326804188374,47.6152181529603,198439,283379,284259,E790075,Matched,Intersection,29862.0,BELLEVUE AVE AND E PINE ST, ,,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,2018-03-21 00:00:00+00,3/21/2018 7:12:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Wet,Dark - Street Lights On,,,,11.0,From same direction - both going straight - both moving - sideswipe,0,0,False,0
-122.318168828644,47.6158370316344,198440,283378,284258,E790074,Matched,Block,,11TH AVE BETWEEN E PINE ST AND E OLIVE ST, ,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,2018-03-23 00:00:00+00,3/23/2018 1:02:00 AM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Wet,Dark - Street Lights On,,,,32.0,One parked--one moving,0,0,False,0
-122.314301324177,47.5477086644892,198442,280759,281639,3617625,Matched,Block,,AIRPORT WAY S BETWEEN 13TH AVE S AND S HARDY ST, ,,2,Injury Collision,Head On,2,0,0,2,2,0,2018-04-05 00:00:00+00,4/5/2018 5:20:00 PM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Raining,Wet,Daylight,,,True,30.0,From opposite direction - all others,0,0,False,0
-122.314137255457,47.5992100867719,198443,281554,282414,E785086,Matched,Intersection,30428.0,BOREN AVE S AND RAINIER AVE S, ,,2,Injury Collision,Pedestrian,3,0,2,1,1,0,2018-04-02 00:00:00+00,4/2/2018 11:31:00 AM,At Intersection (intersection related),51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,False,Clear or Partly Cloudy,Dry,Daylight,,,,5.0,Vehicle Strikes Pedalcyclist,0,0,False,0
-122.340892455109,47.6123980257179,198444,282237,283097,E787390,Matched,Intersection,29563.0,3RD AVE AND VIRGINIA ST, ,,2,Injury Collision,Pedestrian,2,1,0,1,1,0,2018-03-29 00:00:00+00,3/29/2018 10:50:00 AM,At Intersection (intersection related),24,MOTOR VEHCILE STRUCK PEDESTRIAN,True,False,Clear or Partly Cloudy,Dry,Daylight,,,,2.0,Vehicle turning left hits pedestrian,0,521580,False,0
-122.320749185553,47.6057183201034,198445,283377,284257,E790067,Matched,Block,,BROADWAY BETWEEN TERRACE ST AND JEFFERSON ST, ,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,2018-03-17 00:00:00+00,3/17/2018 10:57:00 PM,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Clear or Partly Cloudy,Dry,Dark - No Street Lights,,,,32.0,One parked--one moving,0,0,False,0
-122.25963575376,47.4959893722081,198446,280758,281638,E771048,Matched,Intersection,38379.0,59TH AVE S AND BEACON AVE S, ,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,2018-02-12 00:00:00+00,2/12/2018 9:34:00 AM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Daylight,,,,10.0,Entering at angle,0,0,False,0
-122.312820920703,47.595814435803,198447,281549,282409,E784925,Matched,Intersection,30449.0,POPLAR PL S AND S DEARBORN ST, ,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,2018-03-22 00:00:00+00,3/22/2018 1:20:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Overcast,Dry,Daylight,,,,10.0,Entering at angle,0,0,False,0
-122.334124767536,47.5426690788281,198449,282680,283540,E772507,Matched,Block,,1ST AV S BR NB BETWEEN POINT B AND POINT A, ,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,2018-02-17 00:00:00+00,2/17/2018 11:51:00 AM,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Clear or Partly Cloudy,Dry,Daylight,,,,14.0,From same direction - both going straight - one stopped - rear-end,0,0,False,0
-122.334124767536,47.5426690788281,198450,282679,283539,E771036,Matched,Block,,1ST AV S BR NB BETWEEN POINT B AND POINT A, ,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,2018-02-15 00:00:00+00,2/15/2018 6:19:00 AM,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",True,False,Clear or Partly Cloudy,Dry,Daylight,,,,13.0,From same direction - both going straight - both moving - rear-end,0,0,False,0
-122.329135058635,47.6197150507189,198451,282259,283119,E787825,Matched,Intersection,29154.0,EASTLAKE AVE E AND STEWART ST, ,,1,Property Damage Only Collision,Sideswipe,3,0,0,2,0,0,2018-04-12 00:00:00+00,4/12/2018 11:11:00 AM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Raining,Wet,Daylight,,,,11.0,From same direction - both going straight - both moving - sideswipe,0,0,False,0
-122.334535530828,47.5428909176938,198452,282678,283538,E769564,Matched,Block,,1ST AV S BR SB BETWEEN 1ST AV S SB ON RP AND POINT B, ,,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,2018-02-14 00:00:00+00,2/14/2018 2:30:00 PM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",True,False,Clear or Partly Cloudy,Dry,Daylight,,,,11.0,From same direction - both going straight - both moving - sideswipe,0,0,False,0
-122.330347532507,47.6178883220623,198453,280739,281619,3583897,Matched,Block,,YALE AVE BETWEEN HOWELL ST AND STEWART ST, ,,2,Injury Collision,Pedestrian,2,1,0,1,1,0,2018-04-07 00:00:00+00,4/7/2018 1:08:00 PM,Mid-Block (not related to intersection),24,MOTOR VEHCILE STRUCK PEDESTRIAN,,False,Raining,Wet,Daylight,,,,0.0,Vehicle going straight hits pedestrian,0,0,False,0
-122.343524568227,47.6301540373449,198454,280738,281618,3583896,Matched,Block,,AURORA AVE N BETWEEN HIGHLAND DR AND COMSTOCK ST, ,,1,Property Damage Only Collision,Other,2,0,0,2,0,0,2018-04-05 00:00:00+00,4/5/2018 4:34:00 PM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Unknown,Unknown,Daylight,,,,23.0,From same direction - all others,0,0,False,0
-122.322129910302,47.6152260783394,198455,282217,283077,E787175,Matched,Intersection,29735.0,HARVARD AVE AND E PINE ST, ,,2,Injury Collision,Pedestrian,5,1,0,1,1,0,2018-04-10 00:00:00+00,4/10/2018 1:34:00 PM,At Intersection (intersection related),24,MOTOR VEHCILE STRUCK PEDESTRIAN,,False,Raining,Wet,Daylight,,,,2.0,Vehicle turning left hits pedestrian,0,0,False,0
-122.334735199235,47.5390168275518,198456,279957,280857,E764664,Matched,Block,,1ST AV S BR NB BETWEEN POINT A AND SR509 NB, ,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,2018-01-31 00:00:00+00,1/31/2018 6:57:00 PM,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Overcast,Dry,Dark - Street Lights On,,,,13.0,From same direction - both going straight - both moving - rear-end,0,0,False,0
-122.363973063298,47.6795543610873,198458,279937,280837,E784202,Matched,Block,,NW 70TH ST BETWEEN 6TH AVE NW AND 7TH AVE NW, ,,2,Injury Collision,Other,2,0,0,2,1,0,2018-03-22 00:00:00+00,3/22/2018 7:47:00 AM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Raining,Wet,Daylight,,,,23.0,From same direction - all others,0,0,False,0
-122.333265650015,47.5861032764906,198459,282677,283537,E789630,Matched,Intersection,31346.0,OCCIDENTAL AVE S AND S HOLGATE ST, ,,1,Property Damage Only Collision,Angles,3,0,0,2,0,0,2018-04-15 00:00:00+00,4/15/2018 6:20:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",True,False,Overcast,Dry,Daylight,,,,10.0,Entering at angle,0,0,False,0
-122.335574025233,47.610677902842,198460,282662,283522,E789618,Matched,Intersection,29576.0,5TH AVE AND PIKE ST, ,,1,Property Damage Only Collision,Left Turn,2,0,0,2,0,0,2018-04-13 00:00:00+00,4/13/2018 6:36:00 AM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Overcast,Wet,Daylight,,,,15.0,From same direction - one left turn - one straight,0,0,False,0
-122.33141659887,47.6161711241929,198461,282257,283117,E787395,Matched,Intersection,29852.0,BOREN AVE AND HOWELL ST, ,,2,Injury Collision,Pedestrian,2,1,0,1,1,0,2018-04-09 00:00:00+00,4/9/2018 4:15:00 PM,At Intersection (intersection related),24,MOTOR VEHCILE STRUCK PEDESTRIAN,True,False,Unknown,Unknown,Daylight,,,,1.0,Vehicle turning right hits pedestrian,0,522873,False,0
-122.278932966248,47.5134247897617,198462,282661,283521,3818593,Matched,Intersection,38140.0,M L KING JR WR WAY S AND S NORFOLK ST, ,,1,Property Damage Only Collision,Other,2,0,0,2,0,0,2018-04-16 00:00:00+00,4/16/2018 6:05:00 AM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Raining,Wet,Daylight,,,,31.0,Not stated,0,0,False,0
-122.345234884051,47.6161376897075,198463,282659,283519,3811979,Matched,Intersection,29672.0,4TH AVE AND BATTERY ST, ,,1,Property Damage Only Collision,Angles,3,0,0,2,0,0,2018-04-21 00:00:00+00,4/21/2018 1:25:00 AM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",True,False,Raining,Wet,Dark - Street Lights On,,,,10.0,Entering at angle,0,0,False,0
-122.334214111167,47.5565391188551,198464,282660,283520,E777521,Matched,Block,,1ST AVE S BETWEEN S HUDSON ST AND S DAWSON ST, ,,1,Property Damage Only Collision,,2,0,1,1,0,0,2018-01-04 00:00:00+00,1/4/2018 4:13:00 PM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Overcast,Wet,Dusk,,,,,,0,0,False,0
-122.366181825011,47.6671825154915,198465,279919,280819,E784201,Matched,Intersection,25431.0,8TH AVE NW AND NW 53RD ST, ,,1,Property Damage Only Collision,Angles,3,0,0,3,0,0,2018-03-21 00:00:00+00,3/21/2018 6:59:00 AM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",True,False,Clear or Partly Cloudy,Dry,Daylight,,,,10.0,Entering at angle,0,0,False,0
-122.329187043257,47.6036975160912,198466,282177,283037,E787109,Matched,Intersection,29972.0,5TH AVE AND JAMES ST, ,,2b,Serious Injury Collision,Pedestrian,2,1,0,1,1,0,2018-04-04 00:00:00+00,4/4/2018 9:18:00 AM,At Intersection (intersection related),24,MOTOR VEHCILE STRUCK PEDESTRIAN,,False,Clear or Partly Cloudy,Dry,Daylight,True,,,2.0,Vehicle turning left hits pedestrian,0,523277,False,1
-122.304250255544,47.7338555194025,198467,279918,280818,E764547,Matched,Block,,NE 145TH ST BETWEEN 23RD PL NE AND 24TH AVE NE, ,,2,Injury Collision,Sideswipe,2,0,0,2,1,0,2018-01-30 00:00:00+00,1/30/2018 10:18:00 AM,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",True,False,Clear or Partly Cloudy,Dry,Daylight,,,,11.0,From same direction - both going straight - both moving - sideswipe,0,0,False,0
-122.30164133765,47.6885053253876,198468,279917,280817,E784200,Matched,Intersection,24624.0,RAVENNA AVE NE AND NE 82ND ST, ,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,2018-03-28 00:00:00+00,3/28/2018 8:00:00 AM,At Intersection (intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Clear or Partly Cloudy,Wet,Daylight,,,,14.0,From same direction - both going straight - one stopped - rear-end,0,0,False,0
-122.28686226581,47.5372987263177,198469,287955,288815,3814789,Matched,Intersection,34559.0,HOLLY PARK DR S AND S MYRTLE PL, ,,1,Property Damage Only Collision,Other,1,0,0,1,0,0,2018-05-19 00:00:00+00,5/19/2018 1:24:00 AM,At Intersection (intersection related),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,,False,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,,50.0,Fixed object,0,0,False,0
-122.340922043966,47.6098142298393,198470,285057,285937,3756469,Matched,Intersection,29585.0,1ST AVE AND PINE ST, ,,3,Fatality Collision,Pedestrian,2,1,0,1,1,1,2018-05-01 00:00:00+00,5/1/2018 1:56:00 PM,At Intersection (intersection related),24,MOTOR VEHCILE STRUCK PEDESTRIAN,,False,Clear or Partly Cloudy,Dry,Daylight,,,,2.0,Vehicle turning left hits pedestrian,0,0,False,1
-122.27898248493,47.5232707068686,198471,287954,288814,3814788,Matched,Intersection,487378.0,M L KING JR ER WAY S AND S HENDERSON ST, ,,1,Property Damage Only Collision,Sideswipe,3,0,0,2,0,0,2018-05-18 00:00:00+00,5/18/2018 8:54:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Dusk,,,,11.0,From same direction - both going straight - both moving - sideswipe,0,0,False,0
-122.33294038677,47.6158837729504,198472,284857,285737,E791904,Matched,Block,,TERRY AVE BETWEEN HOWELL ST AND STEWART ST, ,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,2018-04-18 00:00:00+00,4/18/2018 5:38:00 PM,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Overcast,Wet,Daylight,,,,32.0,One parked--one moving,0,0,False,0
-122.329103075907,47.5716778655723,198473,287953,288813,E798248,Matched,Intersection,32356.0,4TH AVE S AND S SPOKANE NR ST, ,,2,Injury Collision,Angles,2,0,0,2,2,0,2018-04-15 00:00:00+00,4/15/2018 12:44:00 AM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,True,Raining,Wet,Dark - Street Lights On,,,,10.0,Entering at angle,0,0,False,0
-122.342342009993,47.6254033054375,198476,284844,285724,3811956,Matched,Intersection,28741.0,DEXTER AVE N AND ROY ST, ,,2,Injury Collision,Angles,2,0,0,2,2,0,2018-04-23 00:00:00+00,4/23/2018 1:29:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Daylight,,,,10.0,Entering at angle,0,0,False,0
-122.314529836452,47.5716241785597,198477,285017,285897,E792040,Matched,Intersection,32247.0,S COLUMBIAN WAY AND S SPOKANE ST, ,,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,2018-04-07 00:00:00+00,4/7/2018 11:02:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Raining,Wet,Dark - Street Lights On,,,,71.0,Same direction -- both turning right -- both moving -- sideswipe,0,0,False,0
-122.298144570327,47.583642210866,198478,287952,288812,3814785,Matched,Intersection,31451.0,M L KING JR WAY S AND S WALKER ST, ,,1,Property Damage Only Collision,Left Turn,3,0,0,2,0,0,2018-05-18 00:00:00+00,5/18/2018 8:33:00 AM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Overcast,Dry,Daylight,,,,28.0,From opposite direction - one left turn - one straight,0,0,False,0
-122.261156325613,47.5105794370007,198479,284998,285878,E792016,Matched,Block,,S VICTOR ST BETWEEN 57TH AVE S AND RENTON AVE S, ,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,2018-03-31 00:00:00+00,3/31/2018 5:30:00 PM,Mid-Block (not related to intersection),13,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, LEFT SIDE AT ANGLE",,False,Clear or Partly Cloudy,Dry,Daylight,,,,32.0,One parked--one moving,0,0,True,0
-122.270718018891,47.5424869552745,198480,287951,288811,3814784,Matched,Block,,S HOLLY ST BETWEEN 49TH AVE S AND 51ST AVE S, ,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,2018-05-17 00:00:00+00,5/17/2018 5:25:00 PM,Mid-Block (not related to intersection),15,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, RIGHT SIDE SIDESWIPE",,False,Clear or Partly Cloudy,Dry,Daylight,,,,32.0,One parked--one moving,0,0,False,0
-122.312514993923,47.5481674896782,198481,287950,288810,3814736,Matched,Intersection,33383.0,CORGIAT DR S AND S ALBRO PL, ,,2,Injury Collision,Rear Ended,3,0,0,2,1,0,2018-05-17 00:00:00+00,5/17/2018 8:38:00 AM,At Intersection (intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",True,False,Clear or Partly Cloudy,Dry,Daylight,,,,14.0,From same direction - both going straight - one stopped - rear-end,0,0,False,0
-122.334287968664,47.6246937770269,198482,284843,285723,3811959,Matched,Intersection,28760.0,FAIRVIEW AVE N AND MERCER ST, ,,1,Property Damage Only Collision,Angles,3,0,0,2,0,0,2018-04-24 00:00:00+00,4/24/2018 12:40:00 AM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,,10.0,Entering at angle,0,0,False,0
-122.384683270811,47.5307029405617,198483,284842,285722,3742241,Matched,Intersection,34666.0,41ST AVE SW AND SW ELMGROVE ST, ,,2,Injury Collision,Left Turn,2,0,0,2,2,0,2018-04-24 00:00:00+00,4/24/2018 2:03:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Daylight,,,,28.0,From opposite direction - one left turn - one straight,0,0,False,0
-122.283702154947,47.5424525806023,198484,284841,285721,E791805,Matched,Intersection,34529.0,M L KING JR ER WAY S AND S HOLLY ST, ,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,2018-04-24 00:00:00+00,4/24/2018 7:30:00 AM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",True,False,Clear or Partly Cloudy,Dry,Daylight,,,,10.0,Entering at angle,0,0,False,0
-122.312756599236,47.6170398804617,198485,284997,285877,E791973,Matched,Block,,15TH AVE BETWEEN E OLIVE ST AND E HOWELL ST, ,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,2018-04-25 00:00:00+00,4/25/2018 2:15:00 PM,Driveway Junction,11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Daylight,,,,10.0,Entering at angle,0,0,False,0
-122.330493841715,47.6051261515069,198486,284840,285720,E791737,Matched,Intersection,29965.0,5TH AVE AND COLUMBIA ST, ,,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,2018-03-28 00:00:00+00,3/28/2018 3:51:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Daylight,,,,11.0,From same direction - both going straight - both moving - sideswipe,0,0,False,0
-122.318224623665,47.6193417287469,198487,287840,288700,3702538,Matched,Block,,11TH AVE E BETWEEN E DENNY WAY AND E JOHN ST, ,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,2018-05-20 00:00:00+00,5/20/2018 2:36:00 AM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,True,Clear or Partly Cloudy,Wet,Dark - No Street Lights,,,,32.0,One parked--one moving,0,0,True,0
-122.370767953476,47.6625626130436,198488,284978,285858,E790864,Matched,Block,,11TH AVE NW BETWEEN NW 46TH ST AND NW BALLARD WAY, ,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,2018-04-22 00:00:00+00,4/22/2018 8:56:00 AM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Daylight,,,,32.0,One parked--one moving,0,0,False,0
